id	sex	X10KW	KC	CD	CL	CW	TKW
NC360	1	2.67499999999999	144.0128057075	23.542375	117.835000000001	14.29	38.4787500000002
NC362	1	1.99999999999999	247.79808965	24.3635	127.941000000001	13.695	46.8050000000002
NC364	1	2.0185578651134	250.82491637382	23.6975207459157	137.249237012148	14.6224867504076	46.9302108834756
NC366	1	2.27254712588034	145.276897981344	20.7254376595881	112.896486556352	12.8778655050987	33.0824790966969
NC368	1	2.69333333324999	128.932587345	24.8616666675	85.754000007501	11.74833333425	38.4300000000002
NC370	1	2.13874999999999	180.09795527	21.56875	108.834875000001	10	39.5337500000001
NC372	1	1.93249999999999	310.9835267	26.229625	113.929625000001	15.7775	58.7400000000001
ND246	1	1.56499999999999	181.09063735	18.735	134.374286162244	11.3608327663658	33.5365379988382
OH40B	1	2.38208333324999	152.883312775	22.5825416675	134.063958325001	12.86208333325	35.8420833325001
OH43	1	2.0406322181015	286.437929029049	24.2553102680241	132.803141513271	13.0775017009028	61.670386003486
OH43E	1	2.47999999999999	244.210611925	23.0875	120.727500000001	12.205	59.0300000000001
OH603	1	2.50235862235895	51.4653464659677	16.6871870212358	94.3650403309472	6.01640348470398	14.3875627099098
OH7B	1	2.12999999999999	191.7864178	20.0325	129.782500000001	12.65	41.5500000000002
OS420	1	2.08999999999999	170.9857436325	23.2536666675	116.984166675001	12.6783333325	34.3100000000002
P39	1	1.64749999999999	103.2582241575	20.96975	116.991250000001	7.52750000000001	17.3525000000001
